2024-02-12 15:18:21.931 [dw-42 - POST /route?key=] INFO  c.g.resources.RouteResource - [0:0:0:0:0:0:0:1] en_US Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 2, took: 15.4 ms, algo: , profile: car, custom_model: null, alternatives: 1, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 2021, debugInfo: idLookup:4.39371E-4s; , algoInit:50 μs, dijkstrabi|ch-routing:3 ms, path extraction: 852 μs, visited nodes sum: 338
2024-02-12 15:18:21.971 [dw-38 - POST /route?key=] INFO  c.g.resources.RouteResource - [0:0:0:0:0:0:0:1] en_US Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 2, took: 56.6 ms, algo: alternative_route, profile: car, custom_model: null, alternatives: 3, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 2021, debugInfo: idLookup:3.42083E-4s; ; ; 
2024-02-12 16:03:35.106 [dw-38 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 139.7 ms, algo: alternative_route, profile: car, custom_model: null, alternatives: 6, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 1934, debugInfo: idLookup:3.52908E-4s; ; ; ; ; ; 
2024-02-12 16:03:52.206 [dw-35 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 3.8 ms, algo: , profile: car, custom_model: null, alternatives: 1, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 1934, debugInfo: idLookup:1.94158E-4s; , algoInit:47 μs, dijkstrabi|ch-routing:1 ms, path extraction: 407 μs, visited nodes sum: 338
2024-02-12 16:04:37.551 [dw-35 - POST /route?key=] INFO  c.g.resources.RouteResource - [0:0:0:0:0:0:0:1] en_US Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 2, took: 10.7 ms, algo: , profile: car, custom_model: null, alternatives: 1, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 2021, debugInfo: idLookup:0.001048807s; , algoInit:30 μs, dijkstrabi|ch-routing:2 ms, path extraction: 408 μs, visited nodes sum: 338
2024-02-12 16:04:37.614 [dw-57 - POST /route?key=] INFO  c.g.resources.RouteResource - [0:0:0:0:0:0:0:1] en_US Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 2, took: 70.5 ms, algo: alternative_route, profile: car, custom_model: null, alternatives: 3, distance0: 221304.50469756764, weight0: 27201.98361348286, time0: 195min, points0: 2021, debugInfo: idLookup:2.73079E-4s; ; ; 
2024-02-12 16:05:32.786 [dw-54 - POST /route] INFO  c.g.http.MultiExceptionMapper - bad request: [java.lang.IllegalArgumentException: The 'custom_model' parameter is currently not supported for speed mode, you need to disable speed mode with `ch.disable=true`.]
2024-02-12 16:05:48.331 [dw-57 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 338.1 ms, algo: , profile: car, custom_model: distanceInfluence=0.0|headingPenalty=null|speedStatements=[]|priorityStatements=[]|areas=[], alternatives: 1, distance0: 270202.99469756766, weight0: 10458.889771371292, time0: 174min, points0: 1748, debugInfo: idLookup:5.45042E-4s; , algoInit:885 μs, astarbi|beeline-routing:323 ms, path extraction: 166 μs, visited nodes sum: 284194
2024-02-12 16:07:50.489 [dw-38 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 316.6 ms, algo: , profile: car, custom_model: distanceInfluence=0.0|headingPenalty=null|speedStatements=[]|priorityStatements=[]|areas=[], alternatives: 1, distance0: 270202.99469756766, weight0: 10458.889771371292, time0: 174min, points0: 1748, debugInfo: idLookup:4.04242E-4s; , algoInit:519 μs, astarbi|beeline-routing:313 ms, path extraction: 188 μs, visited nodes sum: 284194
2024-02-12 16:08:54.133 [dw-35 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 290.3 ms, algo: , profile: car, custom_model: distanceInfluence=0.0|headingPenalty=null|speedStatements=[]|priorityStatements=[]|areas=[], alternatives: 1, distance0: 270202.99469756766, weight0: 10458.889771371292, time0: 174min, points0: 1748, debugInfo: idLookup:2.89073E-4s; , algoInit:522 μs, astarbi|beeline-routing:287 ms, path extraction: 82 μs, visited nodes sum: 284194
2024-02-12 16:10:53.235 [dw-57 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 349.5 ms, algo: , profile: car, custom_model: distanceInfluence=0.0|headingPenalty=null|speedStatements=[]|priorityStatements=[]|areas=[], alternatives: 1, distance0: 270202.99469756766, weight0: 10458.889771371292, time0: 174min, points0: 1748, debugInfo: idLookup:2.93613E-4s; , algoInit:837 μs, astarbi|beeline-routing:346 ms, path extraction: 125 μs, visited nodes sum: 284194
2024-02-12 16:12:19.582 [dw-38 - POST /route] INFO  c.g.resources.RouteResource - 127.0.0.1 en_US insomnia/2023.1.0 2, took: 331.4 ms, algo: , profile: car, custom_model: distanceInfluence=0.0|headingPenalty=null|speedStatements=[]|priorityStatements=[]|areas=[], alternatives: 1, distance0: 270202.99469756766, weight0: 10458.889771371292, time0: 174min, points0: 1748, debugInfo: idLookup:2.07219E-4s; , algoInit:791 μs, astarbi|beeline-routing:327 ms, path extraction: 228 μs, visited nodes sum: 284194
2024-02-12 16:53:01.349 [JettyShutdownThread] INFO  o.e.jetty.server.AbstractConnector - Stopped application@68217d41{HTTP/1.1, (http/1.1)}{0.0.0.0:8989}
2024-02-12 16:53:01.350 [JettyShutdownThread] INFO  o.e.jetty.server.AbstractConnector - Stopped admin@1ac45389{HTTP/1.1, (http/1.1)}{0.0.0.0:8990}
2024-02-12 16:53:01.351 [JettyShutdownThread] INFO  o.e.j.server.handler.ContextHandler - Stopped i.d.j.MutableServletContextHandler@63bfdbcb{/,null,STOPPED}
2024-02-12 16:53:01.368 [JettyShutdownThread] INFO  o.e.j.server.handler.ContextHandler - Stopped i.d.j.MutableServletContextHandler@49edcb30{/,null,STOPPED}
